id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
Um1aXtxMom8WmhXjccJlMg,armstrongs-restaurant-verona,Armstrong's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/RTx4rQH7-zvf1ufzGjAKNw/o.jpg,False,https://www.yelp.com/biz/armstrongs-restaurant-verona?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.0,"{'latitude': 38.2000541687012, 'longitude': -79.0114593505859}",['delivery'],$,"{'address1': '358 Lee Hwy', 'address2': '', 'address3': '', 'city': 'Verona', 'zip_code': '24482', 'country': 'US', 'state': 'VA', 'display_address': ['358 Lee Hwy', 'Verona, VA 24482']}",+15402489867,(540) 248-9867,42021.79849696842
8evw-70J8ZhtoYExtdP4DQ,chanellos-pizza-harrisonburg,Chanello's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/tZSitIAtMSK7M9gTWt7LKw/o.jpg,False,https://www.yelp.com/biz/chanellos-pizza-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.0,"{'latitude': 38.4463917, 'longitude': -78.85425614451363}",['delivery'],$$,"{'address1': '787 E Market St', 'address2': None, 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['787 E Market St', 'Harrisonburg, VA 22801']}",+15405744700,(540) 574-4700,69900.52285525207
G1xZ7NK2Yu6tPH331wNbJw,smileys-ice-cream-bridgewater-2,Smiley's Ice Cream,https://s3-media4.fl.yelpcdn.com/bphoto/OSCp5DNXrDil2j10k2hbJg/o.jpg,False,https://www.yelp.com/biz/smileys-ice-cream-bridgewater-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",5.0,"{'latitude': 38.37508778791644, 'longitude': -78.9521804138438}","['pickup', 'delivery']",$,"{'address1': '205 Don Litten Pkwy', 'address2': None, 'address3': '', 'city': 'Bridgewater', 'zip_code': '22812', 'country': 'US', 'state': 'VA', 'display_address': ['205 Don Litten Pkwy', 'Bridgewater, VA 22812']}",+15402712805,(540) 271-2805,58261.268728273324
L68_H5CWIkw9MVBVT95wyw,cave-hill-farms-brewery-mcgaheysville,Cave Hill Farms Brewery,https://s3-media2.fl.yelpcdn.com/bphoto/jKKFo73XkwLXSAnTIrTlsg/o.jpg,False,https://www.yelp.com/biz/cave-hill-farms-brewery-mcgaheysville?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 38.36706217, 'longitude': -78.723052}",[],$$,"{'address1': '1001 Jacob Burner Dr', 'address2': 'Bldg 11', 'address3': None, 'city': 'McGaheysville', 'zip_code': '22840', 'country': 'US', 'state': 'VA', 'display_address': ['1001 Jacob Burner Dr', 'Bldg 11', 'McGaheysville, VA 22840']}",+15408107562,(540) 810-7562,73302.2019909456
z3DeeLlH4TKY0ht4c__lOA,krispy-kreme-harrisonburg,Krispy Kreme,https://s3-media3.fl.yelpcdn.com/bphoto/cLHwPTKlPLfJUMnHHXCsYw/o.jpg,False,https://www.yelp.com/biz/krispy-kreme-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 38.4346546085068, 'longitude': -78.8474467548644}","['delivery', 'pickup']",$,"{'address1': '35 Burgess Rd', 'address2': '', 'address3': None, 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['35 Burgess Rd', 'Harrisonburg, VA 22801']}",+15404342860,(540) 434-2860,69414.39492071359
UnFnsLvWztaXB_3KrsJL0w,the-rail-bar-and-grille-covington,The Rail Bar & Grille,https://s3-media2.fl.yelpcdn.com/bphoto/fEhkTsPR9XHt7Ile8LTGSQ/o.jpg,False,https://www.yelp.com/biz/the-rail-bar-and-grille-covington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"{'latitude': 37.7745544838125, 'longitude': -79.966379187051}",[],,"{'address1': '905 Valley Ridge Rd', 'address2': '', 'address3': '', 'city': 'Covington', 'zip_code': '24426', 'country': 'US', 'state': 'VA', 'display_address': ['905 Valley Ridge Rd', 'Covington, VA 24426']}",+15409656484,(540) 965-6484,54193.38568957585
p5kBycr9N5JPklvN6P3xIA,a-and-a-kabob-grill-harrisonburg,A&A Kabob Grill,https://s3-media1.fl.yelpcdn.com/bphoto/yjszimQXSQkJoLv5ZE_2cw/o.jpg,False,https://www.yelp.com/biz/a-and-a-kabob-grill-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,41,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.5,"{'latitude': 38.46779, 'longitude': -78.87251}","['delivery', 'pickup']",$$,"{'address1': '625 Mt Clinton Pike', 'address2': 'Ste J', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22802', 'country': 'US', 'state': 'VA', 'display_address': ['625 Mt Clinton Pike', 'Ste J', 'Harrisonburg, VA 22802']}",+15405681894,(540) 568-1894,70484.433489396
G8qoGxSG8WYqYRPKzcYUpg,blue-stone-inn-harrisonburg,Blue Stone Inn,https://s3-media3.fl.yelpcdn.com/bphoto/2o6BJGIjzMRhPgQnJNfimw/o.jpg,False,https://www.yelp.com/biz/blue-stone-inn-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,40,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 38.54599942089331, 'longitude': -78.76375717916606}",[],$$$,"{'address1': '9107 N Valley Pike', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22802', 'country': 'US', 'state': 'VA', 'display_address': ['9107 N Valley Pike', 'Harrisonburg, VA 22802']}",+15404340535,(540) 434-0535,83325.00584715184
myiIctBiu_UQihRKJSqWpw,red-lobster-harrisonburg,Red Lobster,https://s3-media1.fl.yelpcdn.com/bphoto/u6DI1axxOJyt9gU4AC-dow/o.jpg,False,https://www.yelp.com/biz/red-lobster-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,40,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 38.424629019069194, 'longitude': -78.83990063769326}","['delivery', 'pickup']",$$,"{'address1': '2121 E Market St', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['2121 E Market St', 'Harrisonburg, VA 22801']}",+15405642719,(540) 564-2719,69130.89965097648
jlayvccGH54uYRw6zgTa4A,vitos-lovingston-3,Vito's,https://s3-media4.fl.yelpcdn.com/bphoto/fvTJCfqoGGXQzweNLvfzRw/o.jpg,False,https://www.yelp.com/biz/vitos-lovingston-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,40,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.747332, 'longitude': -78.88291}",['pickup'],$$,"{'address1': '8181 Thomas Nelson Hwy', 'address2': '', 'address3': '', 'city': 'Lovingston', 'zip_code': '22949', 'country': 'US', 'state': 'VA', 'display_address': ['8181 Thomas Nelson Hwy', 'Lovingston, VA 22949']}",+14342638688,(434) 263-8688,54998.630198554936
M1iuoXkJU1nIqC_kMAxAoA,cracker-barrel-old-country-store-waynesboro,Cracker Barrel Old Country Store,https://s3-media3.fl.yelpcdn.com/bphoto/_tlxOgXomE9hwoJOCYUt3w/o.jpg,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-waynesboro?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,40,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 38.0632, 'longitude': -78.94027}","['delivery', 'pickup']",$$,"{'address1': '101 Apple Tree Ln', 'address2': None, 'address3': None, 'city': 'Waynesboro', 'zip_code': '22980', 'country': 'US', 'state': 'VA', 'display_address': ['101 Apple Tree Ln', 'Waynesboro, VA 22980']}",+15409420156,(540) 942-0156,42579.351471354516
AYbwNBk3mLMz-mMSCH35WA,upper-crust-pizza-company-lynchburg,Upper Crust Pizza Company,https://s3-media4.fl.yelpcdn.com/bphoto/TYll_U1CuWRRObV50yWvJw/o.jpg,False,https://www.yelp.com/biz/upper-crust-pizza-company-lynchburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,40,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 37.356117, 'longitude': -79.240378}",['delivery'],$,"{'address1': '102 Hexham Dr', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24502', 'country': 'US', 'state': 'VA', 'display_address': ['102 Hexham Dr', 'Lynchburg, VA 24502']}",+14342374321,(434) 237-4321,73535.09641992749
nu3pleoXU7N-cN8VfcZ2sw,qdoba-mexican-eats-harrisonburg,QDOBA Mexican Eats,https://s3-media3.fl.yelpcdn.com/bphoto/6SlqYB9-412bmr9eyIdz2Q/o.jpg,False,https://www.yelp.com/biz/qdoba-mexican-eats-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,40,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 38.43266138273446, 'longitude': -78.85469054232789}","['delivery', 'pickup']",$,"{'address1': '223 Burgess Rd', 'address2': 'Ste H', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['223 Burgess Rd', 'Ste H', 'Harrisonburg, VA 22801']}",+15405641515,(540) 564-1515,68805.69151844605
JHP9xqIw8-ltFFPFo_I0QQ,taco-wagon-appomattox,Taco Wagon,https://s3-media1.fl.yelpcdn.com/bphoto/NMWT6X3QQ3o88LmLw56BCw/o.jpg,False,https://www.yelp.com/biz/taco-wagon-appomattox?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 37.36460587983619, 'longitude': -78.83499464338512}",[],,"{'address1': '177 Old Courthouse Rd', 'address2': '', 'address3': None, 'city': 'Appomattox', 'zip_code': '24522', 'country': 'US', 'state': 'VA', 'display_address': ['177 Old Courthouse Rd', 'Appomattox, VA 24522']}",+14346642005,(434) 664-2005,87601.60541214439
UKKX-qZG7l2N_tXAOp-kpw,big-lick-tropical-grill-lynchburg-2,Big Lick Tropical Grill,https://s3-media2.fl.yelpcdn.com/bphoto/s5WugRKEqBLUrAmp3EOcBQ/o.jpg,False,https://www.yelp.com/biz/big-lick-tropical-grill-lynchburg-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,"{'latitude': 37.38378, 'longitude': -79.16873}","['delivery', 'pickup']",$$,"{'address1': '4001 Murray Pl', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24501', 'country': 'US', 'state': 'VA', 'display_address': ['4001 Murray Pl', 'Lynchburg, VA 24501']}",+14345283604,(434) 528-3604,72250.23962818708
rEhCax7xEGBOhedEUEF0QA,virginia-distillery-company-lovingston,Virginia Distillery Company,https://s3-media2.fl.yelpcdn.com/bphoto/wVZwzjbCA492DuRhSYItZQ/o.jpg,False,https://www.yelp.com/biz/virginia-distillery-company-lovingston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'distilleries', 'title': 'Distilleries'}]",4.5,"{'latitude': 37.782374, 'longitude': -78.86298}",[],$$,"{'address1': '299 Eades Ln', 'address2': None, 'address3': '', 'city': 'Lovingston', 'zip_code': '22949', 'country': 'US', 'state': 'VA', 'display_address': ['299 Eades Ln', 'Lovingston, VA 22949']}",+14342852900,(434) 285-2900,54650.673360248984
dgSaMCOxu56nYfQd3D1TJw,mi-rancho-staunton,Mi Rancho,https://s3-media1.fl.yelpcdn.com/bphoto/7-KI2l6j7zejxxhEx0Q1hQ/o.jpg,False,https://www.yelp.com/biz/mi-rancho-staunton?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.15537, 'longitude': -79.09939}",['delivery'],$,"{'address1': '2116 W Beverley St', 'address2': '', 'address3': '', 'city': 'Staunton', 'zip_code': '24401', 'country': 'US', 'state': 'VA', 'display_address': ['2116 W Beverley St', 'Staunton, VA 24401']}",+15408877527,(540) 887-7527,32847.398638280654
t7mfu2w-7aCn24n6nuER7w,dirt-bean-marlinton,Dirt Bean,https://s3-media2.fl.yelpcdn.com/bphoto/nluULOttRTILT2b9yy3aJQ/o.jpg,False,https://www.yelp.com/biz/dirt-bean-marlinton?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 38.222759695370094, 'longitude': -80.09424216788842}",[],$$,"{'address1': '812 3rd Ave', 'address2': '', 'address3': '', 'city': 'Marlinton', 'zip_code': '24954', 'country': 'US', 'state': 'WV', 'display_address': ['812 3rd Ave', 'Marlinton, WV 24954']}",+13047994038,(304) 799-4038,63880.72247876702
eRuvdRcSZ3-390-Z_CPXJQ,tropical-smoothie-cafe-harrisonburg,Tropical Smoothie Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/TK9gtp_c2et2Hf7-C0Nc2w/o.jpg,False,https://www.yelp.com/biz/tropical-smoothie-cafe-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 38.4203417211552, 'longitude': -78.8704581209606}",['delivery'],$,"{'address1': '1011 Port Republic Rd', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['1011 Port Republic Rd', 'Harrisonburg, VA 22801']}",+15402175575,(540) 217-5575,66866.10148677816
U3b0dQTMvolclTJXGEks7Q,wendys-harrisonburg-3,Wendy's,https://s3-media1.fl.yelpcdn.com/bphoto/MBW-NqmnmfprE9S0ArFSJw/o.jpg,False,https://www.yelp.com/biz/wendys-harrisonburg-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 38.433574, 'longitude': -78.844271}",['delivery'],$,"{'address1': '1694 East Market St', 'address2': None, 'address3': None, 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['1694 East Market St', 'Harrisonburg, VA 22801']}",+15404343368,(540) 434-3368,69531.90910684035
EgFy_HRGIf3_xk1QPplmSQ,mr-js-bagel-and-deli-ii-harrisonburg-2,Mr J's Bagel & Deli II,https://s3-media4.fl.yelpcdn.com/bphoto/qmKQcg81BsVG2Dm82J3vRQ/o.jpg,False,https://www.yelp.com/biz/mr-js-bagel-and-deli-ii-harrisonburg-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,"{'latitude': 38.4342765959045, 'longitude': -78.901502273742}","['delivery', 'pickup']",$,"{'address1': '1731 S High St', 'address2': None, 'address3': None, 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['1731 S High St', 'Harrisonburg, VA 22801']}",+15404321386,(540) 432-1386,66061.21042175483
JzfoP8-modYCLdyQHMqqyQ,montana-plains-bakery-lynchburg-2,Montana Plains Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/O37QOoPLwxrv84NkdryTfg/o.jpg,False,https://www.yelp.com/biz/montana-plains-bakery-lynchburg-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,39,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 37.35728, 'longitude': -79.24044}","['delivery', 'pickup']",$$$,"{'address1': '102 Tradewynd Dr', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24502', 'country': 'US', 'state': 'VA', 'display_address': ['102 Tradewynd Dr', 'Lynchburg, VA 24502']}",+14342391779,(434) 239-1779,73406.85052371491
zL5HUKgO_API01GR_KTcxQ,rodeo-chico-daleville-2,Rodeo Chico,https://s3-media4.fl.yelpcdn.com/bphoto/kaZU21nysowbOSesA7QqAA/o.jpg,False,https://www.yelp.com/biz/rodeo-chico-daleville-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,38,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.5,"{'latitude': 37.4178546647465, 'longitude': -79.9129358640118}","['delivery', 'pickup']",$$,"{'address1': '200 Town Center St', 'address2': '', 'address3': None, 'city': 'Daleville', 'zip_code': '24083', 'country': 'US', 'state': 'VA', 'display_address': ['200 Town Center St', 'Daleville, VA 24083']}",+15405913540,(540) 591-3540,78017.1354797238
jfh6d1Xc_CPaqZXegz7dYw,buffalo-wild-wings-waynesboro,Buffalo Wild Wings,https://s3-media2.fl.yelpcdn.com/bphoto/AN6I_Ks0bvRPa5_8AwuDsw/o.jpg,False,https://www.yelp.com/biz/buffalo-wild-wings-waynesboro?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,38,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 38.068259, 'longitude': -78.929825}","['delivery', 'pickup']",$$,"{'address1': '437A Tiffany Dr', 'address2': None, 'address3': None, 'city': 'Waynesboro', 'zip_code': '22980', 'country': 'US', 'state': 'VA', 'display_address': ['437A Tiffany Dr', 'Waynesboro, VA 22980']}",+15409439464,(540) 943-9464,43572.822356174365
rxdW40Pq24usoUYbm737SQ,bull-daddys-bbq-and-sports-bar-appomattox,Bull Daddy's BBQ & Sports Bar,https://s3-media3.fl.yelpcdn.com/bphoto/1-jFh1EcBvnMZSa_TgrFmg/o.jpg,False,https://www.yelp.com/biz/bull-daddys-bbq-and-sports-bar-appomattox?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,38,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 37.365282, 'longitude': -78.847469}",[],$$,"{'address1': '7643 Richmond Hwy', 'address2': '', 'address3': None, 'city': 'Appomattox', 'zip_code': '24522', 'country': 'US', 'state': 'VA', 'display_address': ['7643 Richmond Hwy', 'Appomattox, VA 24522']}",+14344147180,(434) 414-7180,86899.4860261816
f_dZkF05GQNuCckg3UkYYA,charleys-restaurant-lynchburg-2,Charley's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/MixEDU76kOf_U_RiHdIBqw/o.jpg,False,https://www.yelp.com/biz/charleys-restaurant-lynchburg-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,38,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 37.37498, 'longitude': -79.21525}",['delivery'],$$,"{'address1': '707 Graves Mill Rd', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24502', 'country': 'US', 'state': 'VA', 'display_address': ['707 Graves Mill Rd', 'Lynchburg, VA 24502']}",+14342375988,(434) 237-5988,71968.2325290314
QqSXgIPFgdwSVPToilDqzg,greenberrys-harrisonburg-harrisonburg,Greenberry's - Harrisonburg,https://s3-media3.fl.yelpcdn.com/bphoto/06CjyzaWto62aebOI9FzTA/o.jpg,False,https://www.yelp.com/biz/greenberrys-harrisonburg-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,37,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 38.443372, 'longitude': -78.878402}","['delivery', 'pickup']",$,"{'address1': '400 S High St', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['400 S High St', 'Harrisonburg, VA 22801']}",+15404340111,(540) 434-0111,68183.0604844826
zsRDX0kV-2nSoaOAJyp7Vg,sakura-waynesboro-2,Sakura,https://s3-media3.fl.yelpcdn.com/bphoto/YmZipAFC-EJN2NyBJ2aI-w/o.jpg,False,https://www.yelp.com/biz/sakura-waynesboro-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,38,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 38.07777, 'longitude': -78.91605}",['delivery'],$$,"{'address1': '2105 W Main St', 'address2': '', 'address3': '', 'city': 'Waynesboro', 'zip_code': '22980', 'country': 'US', 'state': 'VA', 'display_address': ['2105 W Main St', 'Waynesboro, VA 22980']}",+15409439438,(540) 943-9438,44935.53419263268
wO4nVmN6xEiLO_JPHsvBew,blue-mountain-barrel-house-and-smokin-barrel-restaurant-arrington-2,Blue Mountain Barrel House & Smokin' Barrel Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Uxg2agucjEwGccsU8rHA3A/o.jpg,False,https://www.yelp.com/biz/blue-mountain-barrel-house-and-smokin-barrel-restaurant-arrington-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,37,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 37.7102011442184, 'longitude': -78.9419180899858}",[],$$,"{'address1': '495 Cooperative Way', 'address2': '', 'address3': '', 'city': 'Arrington', 'zip_code': '22922', 'country': 'US', 'state': 'VA', 'display_address': ['495 Cooperative Way', 'Arrington, VA 22922']}",+14342634002,(434) 263-4002,53020.04753878586
